province_code,district_code,subdistrict_code,location_code,province,district,subdistrict,v_province,v_subdistrict
76,6,4,760604,เพชรบุรี,บ้านลาด,ตำหรุ,0,0
76,6,5,760605,เพชรบุรี,บ้านลาด,สมอพลือ,0,0
76,6,6,760606,เพชรบุรี,บ้านลาด,ไร่มะขาม,0,0
76,6,7,760607,เพชรบุรี,บ้านลาด,ท่าเสน,0,0
76,6,8,760608,เพชรบุรี,บ้านลาด,หนองกระเจ็ด,0,0
76,6,9,760609,เพชรบุรี,บ้านลาด,หนองกะปุ,0,0
76,6,10,760610,เพชรบุรี,บ้านลาด,ลาดโพธิ์,0,0
76,6,11,760611,เพชรบุรี,บ้านลาด,สะพานไกร,0,0
76,6,12,760612,เพชรบุรี,บ้านลาด,ไร่โคก,0,0
76,6,13,760613,เพชรบุรี,บ้านลาด,โรงเข้,0,0
76,6,14,760614,เพชรบุรี,บ้านลาด,ไร่สะท้อน,0,0
76,6,15,760615,เพชรบุรี,บ้านลาด,ห้วยข้อง,0,0
76,6,16,760616,เพชรบุรี,บ้านลาด,ท่าช้าง,0,0
76,6,17,760617,เพชรบุรี,บ้านลาด,ถ้ำรงค์,0,0
76,6,18,760618,เพชรบุรี,บ้านลาด,ห้วยลึก,0,0
76,7,0,760700,เพชรบุรี,บ้านแหลม,,0,1
76,7,1,760701,เพชรบุรี,บ้านแหลม,บ้านแหลม,0,0
76,7,2,760702,เพชรบุรี,บ้านแหลม,บางขุนไทร,0,0
76,7,3,760703,เพชรบุรี,บ้านแหลม,ปากทะเล,0,0
76,7,4,760704,เพชรบุรี,บ้านแหลม,บางแก้ว,0,0
76,7,5,760705,เพชรบุรี,บ้านแหลม,แหลมผักเบี้ย,0,0
76,7,6,760706,เพชรบุรี,บ้านแหลม,บางตะบูน,0,0
76,7,7,760707,เพชรบุรี,บ้านแหลม,บางตะบูนออก,0,0
76,7,8,760708,เพชรบุรี,บ้านแหลม,บางครก,0,0
76,7,9,760709,เพชรบุรี,บ้านแหลม,ท่าแร้ง,0,0
76,7,10,760710,เพชรบุรี,บ้านแหลม,ท่าแร้งออก,0,0
76,8,0,760800,เพชรบุรี,แก่งกระจาน,,0,1
76,8,1,760801,เพชรบุรี,แก่งกระจาน,แก่งกระจาน,0,0
76,8,2,760802,เพชรบุรี,แก่งกระจาน,สองพี่น้อง,0,0
76,8,3,760803,เพชรบุรี,แก่งกระจาน,วังจันทร์,0,0
76,8,4,760804,เพชรบุรี,แก่งกระจาน,ป่าเด็ง,0,0
76,8,5,760805,เพชรบุรี,แก่งกระจาน,พุสวรรค์,0,0
76,8,6,760806,เพชรบุรี,แก่งกระจาน,ห้วยแม่เพรียง,0,0
77,0,0,770000,ประจวบคีรีขันธ์,,,1,0
77,1,0,770100,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,,0,1
77,1,1,770101,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0,0
77,1,2,770102,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,เกาะหลัก,0,0
77,1,3,770103,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,คลองวาฬ,0,0
77,1,4,770104,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,ห้วยทราย,0,0
77,1,5,770105,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,อ่าวน้อย,0,0
77,1,6,770106,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,บ่อนอก,0,0
77,2,0,770200,ประจวบคีรีขันธ์,กุยบุรี,,0,1
77,2,1,770201,ประจวบคีรีขันธ์,กุยบุรี,กุยบุรี,0,0
77,2,2,770202,ประจวบคีรีขันธ์,กุยบุรี,กุยเหนือ,0,0
77,2,3,770203,ประจวบคีรีขันธ์,กุยบุรี,เขาแดง,0,0
77,2,4,770204,ประจวบคีรีขันธ์,กุยบุรี,ดอนยายหนู,0,0
77,2,6,770206,ประจวบคีรีขันธ์,กุยบุรี,สามกระทาย,0,0
77,2,7,770207,ประจวบคีรีขันธ์,กุยบุรี,หาดขาม,0,0
77,3,0,770300,ประจวบคีรีขันธ์,ทับสะแก,,0,1
77,3,1,770301,ประจวบคีรีขันธ์,ทับสะแก,ทับสะแก,0,0
77,3,2,770302,ประจวบคีรีขันธ์,ทับสะแก,อ่างทอง,0,0
77,3,3,770303,ประจวบคีรีขันธ์,ทับสะแก,นาหูกวาง,0,0
77,3,4,770304,ประจวบคีรีขันธ์,ทับสะแก,เขาล้าน,0,0
77,3,5,770305,ประจวบคีรีขันธ์,ทับสะแก,ห้วยยาง,0,0
77,3,6,770306,ประจวบคีรีขันธ์,ทับสะแก,แสงอรุณ,0,0
77,4,0,770400,ประจวบคีรีขันธ์,บางสะพาน,,0,1
77,4,1,770401,ประจวบคีรีขันธ์,บางสะพาน,กำเนิดนพคุณ,0,0
77,4,2,770402,ประจวบคีรีขันธ์,บางสะพาน,พงศ์ประศาสน์,0,0
77,4,3,770403,ประจวบคีรีขันธ์,บางสะพาน,ร่อนทอง,0,0
77,4,4,770404,ประจวบคีรีขันธ์,บางสะพาน,ธงชัย,0,0
77,4,5,770405,ประจวบคีรีขันธ์,บางสะพาน,ชัยเกษม,0,0
77,4,6,770406,ประจวบคีรีขันธ์,บางสะพาน,ทองมงคล,0,0
77,4,7,770407,ประจวบคีรีขันธ์,บางสะพาน,แม่รำพึง,0,0
77,5,0,770500,ประจวบคีรีขันธ์,บางสะพานน้อย,,0,1
77,5,1,770501,ประจวบคีรีขันธ์,บางสะพานน้อย,ปากแพรก,0,0
77,5,2,770502,ประจวบคีรีขันธ์,บางสะพานน้อย,บางสะพาน,0,0
77,5,3,770503,ประจวบคีรีขันธ์,บางสะพานน้อย,ทรายทอง,0,0
77,5,4,770504,ประจวบคีรีขันธ์,บางสะพานน้อย,ช้างแรก,0,0
77,5,5,770505,ประจวบคีรีขันธ์,บางสะพานน้อย,ไชยราช,0,0
77,6,0,770600,ประจวบคีรีขันธ์,ปราณบุรี,,0,1
77,6,1,770601,ประจวบคีรีขันธ์,ปราณบุรี,ปราณบุรี,0,0
77,6,2,770602,ประจวบคีรีขันธ์,ปราณบุรี,เขาน้อย,0,0
77,6,4,770604,ประจวบคีรีขันธ์,ปราณบุรี,ปากน้ำปราณ,0,0
77,6,7,770607,ประจวบคีรีขันธ์,ปราณบุรี,หนองตาแต้ม,0,0
77,6,8,770608,ประจวบคีรีขันธ์,ปราณบุรี,วังก์พง,0,0
77,6,9,770609,ประจวบคีรีขันธ์,ปราณบุรี,เขาจ้าว,0,0
77,7,0,770700,ประจวบคีรีขันธ์,หัวหิน,,0,1
77,7,1,770701,ประจวบคีรีขันธ์,หัวหิน,หัวหิน,0,0
77,7,2,770702,ประจวบคีรีขันธ์,หัวหิน,หนองแก,0,0
77,7,3,770703,ประจวบคีรีขันธ์,หัวหิน,หินเหล็กไฟ,0,0
77,7,4,770704,ประจวบคีรีขันธ์,หัวหิน,หนองพลับ,0,0
77,7,5,770705,ประจวบคีรีขันธ์,หัวหิน,ทับใต้,0,0
77,7,6,770706,ประจวบคีรีขันธ์,หัวหิน,ห้วยสัตว์ใหญ่,0,0
77,7,7,770707,ประจวบคีรีขันธ์,หัวหิน,บึงนคร,0,0
77,8,0,770800,ประจวบคีรีขันธ์,สามร้อยยอด,,0,1
77,8,1,770801,ประจวบคีรีขันธ์,สามร้อยยอด,สามร้อยยอด,0,0
77,8,2,770802,ประจวบคีรีขันธ์,สามร้อยยอด,ศิลาลอย,0,0
77,8,3,770803,ประจวบคีรีขันธ์,สามร้อยยอด,ไร่เก่า,0,0
77,8,4,770804,ประจวบคีรีขันธ์,สามร้อยยอด,ศาลาลัย,0,0
77,8,5,770805,ประจวบคีรีขันธ์,สามร้อยยอด,ไร่ใหม่,0,0
80,0,0,800000,นครศรีธรรมราช,,,1,0
80,1,0,800100,นครศรีธรรมราช,เมืองนครศรีธรรมราช,,0,1
80,1,1,800101,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ในเมือง,0,0
80,1,2,800102,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ท่าวัง,0,0
80,1,3,800103,นครศรีธรรมราช,เมืองนครศรีธรรมราช,คลัง,0,0
80,1,6,800106,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ท่าไร่,0,0
80,1,7,800107,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ปากนคร,0,0
80,1,8,800108,นครศรีธรรมราช,เมืองนครศรีธรรมราช,นาทราย,0,0
80,1,12,800112,นครศรีธรรมราช,เมืองนครศรีธรรมราช,กำแพงเซา,0,0
80,1,13,800113,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ไชยมนตรี,0,0
80,1,14,800114,นครศรีธรรมราช,เมืองนครศรีธรรมราช,มะม่วงสองต้น,0,0
80,1,15,800115,นครศรีธรรมราช,เมืองนครศรีธรรมราช,นาเคียน,0,0
80,1,16,800116,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ท่างิ้ว,0,0
80,1,18,800118,นครศรีธรรมราช,เมืองนครศรีธรรมราช,โพธิ์เสด็จ,0,0
80,1,19,800119,นครศรีธรรมราช,เมืองนครศรีธรรมราช,บางจาก,0,0
80,1,20,800120,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ปากพูน,0,0
80,1,21,800121,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ท่าซัก,0,0
80,1,22,800122,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ท่าเรือ,0,0
80,2,0,800200,นครศรีธรรมราช,พรหมคีรี,,0,1
80,2,1,800201,นครศรีธรรมราช,พรหมคีรี,พรหมโลก,0,0
80,2,2,800202,นครศรีธรรมราช,พรหมคีรี,บ้านเกาะ,0,0
80,2,3,800203,นครศรีธรรมราช,พรหมคีรี,อินคีรี,0,0
80,2,4,800204,นครศรีธรรมราช,พรหมคีรี,ทอนหงส์,0,0
80,2,5,800205,นครศรีธรรมราช,พรหมคีรี,นาเรียง,0,0
80,3,0,800300,นครศรีธรรมราช,ลานสกา,,0,1
80,3,1,800301,นครศรีธรรมราช,ลานสกา,เขาแก้ว,0,0
80,3,2,800302,นครศรีธรรมราช,ลานสกา,ลานสกา,0,0
80,3,3,800303,นครศรีธรรมราช,ลานสกา,ท่าดี,0,0
80,3,4,800304,นครศรีธรรมราช,ลานสกา,กำโลน,0,0
80,3,5,800305,นครศรีธรรมราช,ลานสกา,ขุนทะเล,0,0
80,4,0,800400,นครศรีธรรมราช,ฉวาง,,0,1
80,4,1,800401,นครศรีธรรมราช,ฉวาง,ฉวาง,0,0
80,4,3,800403,นครศรีธรรมราช,ฉวาง,ละอาย,0,0
80,4,4,800404,นครศรีธรรมราช,ฉวาง,นาแว,0,0
80,4,5,800405,นครศรีธรรมราช,ฉวาง,ไม้เรียง,0,0
80,4,6,800406,นครศรีธรรมราช,ฉวาง,กะเปียด,0,0
80,4,7,800407,นครศรีธรรมราช,ฉวาง,นากะชะ,0,0
80,4,9,800409,นครศรีธรรมราช,ฉวาง,ห้วยปริก,0,0
80,4,10,800410,นครศรีธรรมราช,ฉวาง,ไสหร้า,0,0
80,4,15,800415,นครศรีธรรมราช,ฉวาง,นาเขลียง,0,0
80,4,16,800416,นครศรีธรรมราช,ฉวาง,จันดี,0,0
80,5,0,800500,นครศรีธรรมราช,พิปูน,,0,1
80,5,1,800501,นครศรีธรรมราช,พิปูน,พิปูน,0,0
80,5,2,800502,นครศรีธรรมราช,พิปูน,กะทูน,0,0
80,5,3,800503,นครศรีธรรมราช,พิปูน,เขาพระ,0,0
80,5,4,800504,นครศรีธรรมราช,พิปูน,ยางค้อม,0,0
80,5,5,800505,นครศรีธรรมราช,พิปูน,ควนกลาง,0,0
80,6,0,800600,นครศรีธรรมราช,เชียรใหญ่,,0,1
80,6,1,800601,นครศรีธรรมราช,เชียรใหญ่,เชียรใหญ่,0,0
80,6,3,800603,นครศรีธรรมราช,เชียรใหญ่,ท่าขนาน,0,0
80,6,4,800604,นครศรีธรรมราช,เชียรใหญ่,บ้านกลาง,0,0
80,6,5,800605,นครศรีธรรมราช,เชียรใหญ่,บ้านเนิน,0,0
80,6,6,800606,นครศรีธรรมราช,เชียรใหญ่,ไสหมาก,0,0
80,6,7,800607,นครศรีธรรมราช,เชียรใหญ่,ท้องลำเจียก,0,0
80,6,10,800610,นครศรีธรรมราช,เชียรใหญ่,เสือหึง,0,0
80,6,11,800611,นครศรีธรรมราช,เชียรใหญ่,การะเกด,0,0
80,6,12,800612,นครศรีธรรมราช,เชียรใหญ่,เขาพระบาท,0,0
80,6,13,800613,นครศรีธรรมราช,เชียรใหญ่,แม่เจ้าอยู่หัว,0,0
80,7,0,800700,นครศรีธรรมราช,ชะอวด,,0,1
80,7,1,800701,นครศรีธรรมราช,ชะอวด,ชะอวด,0,0
80,7,2,800702,นครศรีธรรมราช,ชะอวด,ท่าเสม็ด,0,0
80,7,3,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,0,0
80,7,4,800704,นครศรีธรรมราช,ชะอวด,เคร็ง,0,0
80,7,5,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,0,0
80,7,6,800706,นครศรีธรรมราช,ชะอวด,บ้านตูล,0,0
80,7,7,800707,นครศรีธรรมราช,ชะอวด,ขอนหาด,0,0
80,7,8,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,0,0
80,7,9,800709,นครศรีธรรมราช,ชะอวด,ควนหนองหงษ์,0,0
80,7,10,800710,นครศรีธรรมราช,ชะอวด,เขาพระทอง,0,0
80,7,11,800711,นครศรีธรรมราช,ชะอวด,นางหลง,0,0
80,8,0,800800,นครศรีธรรมราช,ท่าศาลา,,0,1
80,8,1,800801,นครศรีธรรมราช,ท่าศาลา,ท่าศาลา,0,0
80,8,2,800802,นครศรีธรรมราช,ท่าศาลา,กลาย,0,0
80,8,3,800803,นครศรีธรรมราช,ท่าศาลา,ท่าขึ้น,0,0
80,8,4,800804,นครศรีธรรมราช,ท่าศาลา,หัวตะพาน,0,0
80,8,6,800806,นครศรีธรรมราช,ท่าศาลา,สระแก้ว,0,0
80,8,7,800807,นครศรีธรรมราช,ท่าศาลา,โมคลาน,0,0
80,8,9,800809,นครศรีธรรมราช,ท่าศาลา,ไทยบุรี,0,0
80,8,10,800810,นครศรีธรรมราช,ท่าศาลา,ดอนตะโก,0,0
80,8,11,800811,นครศรีธรรมราช,ท่าศาลา,ตลิ่งชัน,0,0
80,8,13,800813,นครศรีธรรมราช,ท่าศาลา,โพธิ์ทอง,0,0
80,9,0,800900,นครศรีธรรมราช,ทุ่งสง,,0,1
80,9,1,800901,นครศรีธรรมราช,ทุ่งสง,ปากแพรก,0,0
80,9,2,800902,นครศรีธรรมราช,ทุ่งสง,ชะมาย,0,0
80,9,3,800903,นครศรีธรรมราช,ทุ่งสง,หนองหงส์,0,0
80,9,4,800904,นครศรีธรรมราช,ทุ่งสง,ควนกรด,0,0
80,9,5,800905,นครศรีธรรมราช,ทุ่งสง,นาไม้ไผ่,0,0
80,9,6,800906,นครศรีธรรมราช,ทุ่งสง,นาหลวงเสน,0,0
80,9,7,800907,นครศรีธรรมราช,ทุ่งสง,เขาโร,0,0
80,9,8,800908,นครศรีธรรมราช,ทุ่งสง,กะปาง,0,0
80,9,9,800909,นครศรีธรรมราช,ทุ่งสง,ที่วัง,0,0
80,9,10,800910,นครศรีธรรมราช,ทุ่งสง,น้ำตก,0,0
80,9,11,800911,นครศรีธรรมราช,ทุ่งสง,ถ้ำใหญ่,0,0
80,9,12,800912,นครศรีธรรมราช,ทุ่งสง,นาโพธิ์,0,0
80,9,13,800913,นครศรีธรรมราช,ทุ่งสง,เขาขาว,0,0
80,10,0,801000,นครศรีธรรมราช,นาบอน,,0,1
80,10,1,801001,นครศรีธรรมราช,นาบอน,นาบอน,0,0
80,10,2,801002,นครศรีธรรมราช,นาบอน,ทุ่งสง,0,0
80,10,3,801003,นครศรีธรรมราช,นาบอน,แก้วแสน,0,0
80,11,0,801100,นครศรีธรรมราช,ทุ่งใหญ่,,0,1
80,11,1,801101,นครศรีธรรมราช,ทุ่งใหญ่,ท่ายาง,0,0
80,11,2,801102,นครศรีธรรมราช,ทุ่งใหญ่,ทุ่งสัง,0,0
80,11,3,801103,นครศรีธรรมราช,ทุ่งใหญ่,ทุ่งใหญ่,0,0
80,11,4,801104,นครศรีธรรมราช,ทุ่งใหญ่,กุแหระ,0,0
80,11,5,801105,นครศรีธรรมราช,ทุ่งใหญ่,ปริก,0,0
80,11,6,801106,นครศรีธรรมราช,ทุ่งใหญ่,บางรูป,0,0
80,11,7,801107,นครศรีธรรมราช,ทุ่งใหญ่,กรุงหยัน,0,0
80,12,0,801200,นครศรีธรรมราช,ปากพนัง,,0,1
80,12,1,801201,นครศรีธรรมราช,ปากพนัง,ปากพนัง,0,0
80,12,2,801202,นครศรีธรรมราช,ปากพนัง,คลองน้อย,0,0
80,12,3,801203,นครศรีธรรมราช,ปากพนัง,ป่าระกำ,0,0
80,12,4,801204,นครศรีธรรมราช,ปากพนัง,ชะเมา,0,0
80,12,5,801205,นครศรีธรรมราช,ปากพนัง,คลองกระบือ,0,0
80,12,6,801206,นครศรีธรรมราช,ปากพนัง,เกาะทวด,0,0
80,12,7,801207,นครศรีธรรมราช,ปากพนัง,บ้านใหม่,0,0
80,12,8,801208,นครศรีธรรมราช,ปากพนัง,หูล่อง,0,0
80,12,9,801209,นครศรีธรรมราช,ปากพนัง,แหลมตะลุมพุก,0,0
80,12,10,801210,นครศรีธรรมราช,ปากพนัง,ปากพนังฝั่งตะวันตก,0,0
80,12,11,801211,นครศรีธรรมราช,ปากพนัง,บางศาลา,0,0
80,12,12,801212,นครศรีธรรมราช,ปากพนัง,บางพระ,0,0
80,12,13,801213,นครศรีธรรมราช,ปากพนัง,บางตะพง,0,0
80,12,14,801214,นครศรีธรรมราช,ปากพนัง,ปากพนังฝั่งตะวันออก,0,0
80,12,15,801215,นครศรีธรรมราช,ปากพนัง,บ้านเพิง,0,0
80,12,16,801216,นครศรีธรรมราช,ปากพนัง,ท่าพยา,0,0
80,12,17,801217,นครศรีธรรมราช,ปากพนัง,ปากแพรก,0,0
80,12,18,801218,นครศรีธรรมราช,ปากพนัง,ขนาบนาก,0,0
80,13,0,801300,นครศรีธรรมราช,ร่อนพิบูลย์,,0,1
80,13,1,801301,นครศรีธรรมราช,ร่อนพิบูลย์,ร่อนพิบูลย์,0,0
80,13,2,801302,นครศรีธรรมราช,ร่อนพิบูลย์,หินตก,0,0
80,13,3,801303,นครศรีธรรมราช,ร่อนพิบูลย์,เสาธง,0,0
80,13,4,801304,นครศรีธรรมราช,ร่อนพิบูลย์,ควนเกย,0,0
80,13,5,801305,นครศรีธรรมราช,ร่อนพิบูลย์,ควนพัง,0,0
80,13,6,801306,นครศรีธรรมราช,ร่อนพิบูลย์,ควนชุม,0,0
80,14,0,801400,นครศรีธรรมราช,สิชล,,0,1
80,14,1,801401,นครศรีธรรมราช,สิชล,สิชล,0,0
80,14,2,801402,นครศรีธรรมราช,สิชล,ทุ่งปรัง,0,0
80,14,3,801403,นครศรีธรรมราช,สิชล,ฉลอง,0,0
80,14,4,801404,นครศรีธรรมราช,สิชล,เสาเภา,0,0
80,14,5,801405,นครศรีธรรมราช,สิชล,เปลี่ยน,0,0
80,14,6,801406,นครศรีธรรมราช,สิชล,สี่ขีด,0,0
80,14,7,801407,นครศรีธรรมราช,สิชล,เทพราช,0,0
80,14,8,801408,นครศรีธรรมราช,สิชล,เขาน้อย,0,0
80,14,9,801409,นครศรีธรรมราช,สิชล,ทุ่งใส,0,0
80,15,0,801500,นครศรีธรรมราช,ขนอม,,0,1
80,15,1,801501,นครศรีธรรมราช,ขนอม,ขนอม,0,0
80,15,2,801502,นครศรีธรรมราช,ขนอม,ควนทอง,0,0
80,15,3,801503,นครศรีธรรมราช,ขนอม,ท้องเนียน,0,0
80,16,0,801600,นครศรีธรรมราช,หัวไทร,,0,1
80,16,1,801601,นครศรีธรรมราช,หัวไทร,หัวไทร,0,0
80,16,2,801602,นครศรีธรรมราช,หัวไทร,หน้าสตน,0,0
80,16,3,801603,นครศรีธรรมราช,หัวไทร,ทรายขาว,0,0
80,16,4,801604,นครศรีธรรมราช,หัวไทร,แหลม,0,0
80,16,5,801605,นครศรีธรรมราช,หัวไทร,เขาพังไกร,0,0
80,16,6,801606,นครศรีธรรมราช,หัวไทร,บ้านราม,0,0
80,16,7,801607,นครศรีธรรมราช,หัวไทร,บางนบ,0,0
80,16,8,801608,นครศรีธรรมราช,หัวไทร,ท่าซอม,0,0
80,16,9,801609,นครศรีธรรมราช,หัวไทร,ควนชะลิก,0,0
80,16,10,801610,นครศรีธรรมราช,หัวไทร,รามแก้ว,0,0
80,16,11,801611,นครศรีธรรมราช,หัวไทร,เกาะเพชร,0,0
80,17,0,801700,นครศรีธรรมราช,บางขัน,,0,1
80,17,1,801701,นครศรีธรรมราช,บางขัน,บางขัน,0,0
80,17,2,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,0,0
80,17,3,801703,นครศรีธรรมราช,บางขัน,วังหิน,0,0
80,17,4,801704,นครศรีธรรมราช,บางขัน,บ้านนิคม,0,0
80,18,0,801800,นครศรีธรรมราช,ถ้ำพรรณรา,,0,1
80,18,1,801801,นครศรีธรรมราช,ถ้ำพรรณรา,ถ้ำพรรณรา,0,0
80,18,2,801802,นครศรีธรรมราช,ถ้ำพรรณรา,คลองเส,0,0
80,18,3,801803,นครศรีธรรมราช,ถ้ำพรรณรา,ดุสิต,0,0
80,19,0,801900,นครศรีธรรมราช,จุฬาภรณ์,,0,1
80,19,1,801901,นครศรีธรรมราช,จุฬาภรณ์,บ้านควนมุด,0,0
80,19,2,801902,นครศรีธรรมราช,จุฬาภรณ์,บ้านชะอวด,0,0
80,19,3,801903,นครศรีธรรมราช,จุฬาภรณ์,ควนหนองคว้า,0,0
80,19,4,801904,นครศรีธรรมราช,จุฬาภรณ์,ทุ่งโพธิ์,0,0
80,19,5,801905,นครศรีธรรมราช,จุฬาภรณ์,นาหมอบุญ,0,0
80,19,6,801906,นครศรีธรรมราช,จุฬาภรณ์,สามตำบล,0,0
80,20,0,802000,นครศรีธรรมราช,พระพรหม,,0,1
80,20,1,802001,นครศรีธรรมราช,พระพรหม,นาพรุ,0,0
80,20,2,802002,นครศรีธรรมราช,พระพรหม,นาสาร,0,0
80,20,3,802003,นครศรีธรรมราช,พระพรหม,ท้ายสำเภา,0,0
80,20,4,802004,นครศรีธรรมราช,พระพรหม,ช้างซ้าย,0,0
80,21,0,802100,นครศรีธรรมราช,นบพิตำ,,0,1
80,21,1,802101,นครศรีธรรมราช,นบพิตำ,นบพิตำ,0,0
80,21,2,802102,นครศรีธรรมราช,นบพิตำ,กรุงชิง,0,0
80,21,3,802103,นครศรีธรรมราช,นบพิตำ,กะหรอ,0,0
80,21,4,802104,นครศรีธรรมราช,นบพิตำ,นาเหรง,0,0
80,22,0,802200,นครศรีธรรมราช,ช้างกลาง,,0,1
80,22,1,802201,นครศรีธรรมราช,ช้างกลาง,ช้างกลาง,0,0
80,22,2,802202,นครศรีธรรมราช,ช้างกลาง,หลักช้าง,0,0
80,22,3,802203,นครศรีธรรมราช,ช้างกลาง,สวนขัน,0,0
80,23,0,802300,นครศรีธรรมราช,เฉลิมพระเกียรติ,,0,1
80,23,1,802301,นครศรีธรรมราช,เฉลิมพระเกียรติ,เชียรเขา,0,0
80,23,2,802302,นครศรีธรรมราช,เฉลิมพระเกียรติ,ดอนตรอ,0,0
80,23,3,802303,นครศรีธรรมราช,เฉลิมพระเกียรติ,สวนหลวง,0,0
80,23,4,802304,นครศรีธรรมราช,เฉลิมพระเกียรติ,ทางพูน,0,0
81,0,0,810000,กระบี่,,,1,0
81,1,0,810100,กระบี่,เมืองกระบี่,,0,1
81,1,1,810101,กระบี่,เมืองกระบี่,ปากน้ำ,0,0
81,1,2,810102,กระบี่,เมืองกระบี่,กระบี่ใหญ่,0,0
81,1,3,810103,กระบี่,เมืองกระบี่,กระบี่น้อย,0,0
81,1,5,810105,กระบี่,เมืองกระบี่,เขาคราม,0,0
81,1,6,810106,กระบี่,เมืองกระบี่,เขาทอง,0,0
81,1,11,810111,กระบี่,เมืองกระบี่,ทับปริก,0,0
81,1,15,810115,กระบี่,เมืองกระบี่,ไสไทย,0,0
81,1,16,810116,กระบี่,เมืองกระบี่,อ่าวนาง,0,0
81,1,17,810117,กระบี่,เมืองกระบี่,หนองทะเล,0,0
81,1,18,810118,กระบี่,เมืองกระบี่,คลองประสงค์,0,0
81,2,0,810200,กระบี่,เขาพนม,,0,1
81,2,1,810201,กระบี่,เขาพนม,เขาพนม,0,0
81,2,2,810202,กระบี่,เขาพนม,เขาดิน,0,0
81,2,3,810203,กระบี่,เขาพนม,สินปุน,0,0
81,2,4,810204,กระบี่,เขาพนม,พรุเตียว,0,0
81,2,5,810205,กระบี่,เขาพนม,หน้าเขา,0,0
81,2,6,810206,กระบี่,เขาพนม,โคกหาร,0,0
81,3,0,810300,กระบี่,เกาะลันตา,,0,1
81,3,1,810301,กระบี่,เกาะลันตา,เกาะลันตาใหญ่,0,0
81,3,2,810302,กระบี่,เกาะลันตา,เกาะลันตาน้อย,0,0
81,3,3,810303,กระบี่,เกาะลันตา,เกาะกลาง,0,0
81,3,4,810304,กระบี่,เกาะลันตา,คลองยาง,0,0
81,3,5,810305,กระบี่,เกาะลันตา,ศาลาด่าน,0,0
81,4,0,810400,กระบี่,คลองท่อม,,0,1
81,4,1,810401,กระบี่,คลองท่อม,คลองท่อมใต้,0,0
81,4,2,810402,กระบี่,คลองท่อม,คลองท่อมเหนือ,0,0
81,4,3,810403,กระบี่,คลองท่อม,คลองพน,0,0
81,4,4,810404,กระบี่,คลองท่อม,ทรายขาว,0,0
81,4,5,810405,กระบี่,คลองท่อม,ห้วยน้ำขาว,0,0
81,4,6,810406,กระบี่,คลองท่อม,พรุดินนา,0,0
81,4,7,810407,กระบี่,คลองท่อม,เพหลา,0,0
81,5,0,810500,กระบี่,อ่าวลึก,,0,1
81,5,1,810501,กระบี่,อ่าวลึก,อ่าวลึกใต้,0,0
81,5,2,810502,กระบี่,อ่าวลึก,แหลมสัก,0,0
81,5,3,810503,กระบี่,อ่าวลึก,นาเหนือ,0,0
81,5,4,810504,กระบี่,อ่าวลึก,คลองหิน,0,0
81,5,5,810505,กระบี่,อ่าวลึก,อ่าวลึกน้อย,0,0
81,5,6,810506,กระบี่,อ่าวลึก,อ่าวลึกเหนือ,0,0
81,5,7,810507,กระบี่,อ่าวลึก,เขาใหญ่,0,0
81,5,8,810508,กระบี่,อ่าวลึก,คลองยา,0,0
81,5,9,810509,กระบี่,อ่าวลึก,บ้านกลาง,0,0
81,6,0,810600,กระบี่,ปลายพระยา,,0,1
81,6,1,810601,กระบี่,ปลายพระยา,ปลายพระยา,0,0
81,6,2,810602,กระบี่,ปลายพระยา,เขาเขน,0,0
81,6,3,810603,กระบี่,ปลายพระยา,เขาต่อ,0,0
81,6,4,810604,กระบี่,ปลายพระยา,คีรีวง,0,0
81,7,0,810700,กระบี่,ลำทับ,,0,1
81,7,1,810701,กระบี่,ลำทับ,ลำทับ,0,0
81,7,2,810702,กระบี่,ลำทับ,ดินอุดม,0,0
81,7,3,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,0,0
81,7,4,810704,กระบี่,ลำทับ,ดินแดง,0,0
81,8,0,810800,กระบี่,เหนือคลอง,,0,1
81,8,1,810801,กระบี่,เหนือคลอง,เหนือคลอง,0,0
81,8,2,810802,กระบี่,เหนือคลอง,เกาะศรีบอยา,0,0
81,8,3,810803,กระบี่,เหนือคลอง,คลองขนาน,0,0
